ISO3 Code,MaxYear,ISO2 Code,Country,Continent,Region,LDC Flag,Year,Rule,Median Daily Income €,Median Daily Female Income €,Median Daily Male Income €,Population,% Female Population,Female Population,% Male Population,Male Population,% of Population under Poverty Line,% of Female Population under Poverty Line,% of Male Population under Poverty Line,Female Population under Poverty Line,Male Population under Poverty Line,MaxYear Flag
RWA,2016,RW,Rwanda,Africa,Rest of the World,YES,2016,<= 1.9565€ Median Daily Income,,,,11930899,,,,,52.00,0.00,0.00,,,1
LCA,2016,LC,Saint Lucia,Americas,Rest of the World,NO,2016,<= 50% Median Daily Income,11.8718705924,,,180028,,,,,24.62,0.00,0.00,,,1
STP,N/A,ST,Sao Tome and Principe,Africa,Rest of the World,YES,2000,<= 1.9565€ Median Daily Income,,,,143714,,,,,20.40,0.00,0.00,,,0
STP,N/A,ST,Sao Tome and Principe,Africa,Rest of the World,YES,2010,<= 1.9565€ Median Daily Income,,,,182138,,,,,22.60,0.00,0.00,,,0
STP,2017,ST,Sao Tome and Principe,Africa,Rest of the World,YES,2017,<= 3.3215€ Median Daily Income,,,,208036,,,,,15.00,0.00,0.00,,,1
SEN,N/A,SN,Senegal,Africa,Rest of the World,YES,2001,<= 1.9565€ Median Daily Income,,,,9938027,,,,,52.40,0.00,0.00,,,0
SEN,N/A,SN,Senegal,Africa,Rest of the World,YES,2005,<= 1.9565€ Median Daily Income,,,,10974057,,,,,41.10,0.00,0.00,,,0
SEN,N/A,SN,Senegal,Africa,Rest of the World,YES,2011,<= 1.9565€ Median Daily Income,,,,12875880,,,,,41.00,0.00,0.00,,,0
SEN,2018,SN,Senegal,Africa,Rest of the World,YES,2018,<= 3.3215€ Median Daily Income,,,,15574909,,,,,10.70,0.00,0.00,,,1
SRB,N/A,RS,Serbia,Europe,Rest of the World,NO,2012,<= 50% Median Daily Income,10.5222936,,,7199077,0.51301220275505,3693214,0.48698779724495,3505862,19.57,0.00,0.00,0,0,0
SRB,N/A,RS,Serbia,Europe,Rest of the World,NO,2013,<= 50% Median Daily Income,9.8243567695,,,7164132,0.51305360088171,3675583,0.48694639911829,3488548,19.96,0.00,0.00,0,0,0
SRB,N/A,RS,Serbia,Europe,Rest of the World,NO,2014,<= 50% Median Daily Income,9.8876122254,,,7130576,0.51308516209935,3658592,0.48691483790065,3471983,22.51,0.00,0.00,0,0,0
SRB,N/A,RS,Serbia,Europe,Rest of the World,NO,2015,<= 50% Median Daily Income,10.004656571,,,7095383,0.51304362859909,3640241,0.48695637140091,3455141,22.68,0.00,0.00,0,0,0
SRB,N/A,RS,Serbia,Europe,Rest of the World,NO,2016,<= 50% Median Daily Income,10.6079596623,,,7058322,0.51299083767784,3620854,0.48700916232216,3437467,19.82,0.00,0.00,0,0,0
SRB,N/A,RS,Serbia,Europe,Rest of the World,NO,2017,<= 50% Median Daily Income,10.9300695595,,,7020858,0.51294111932039,3601286,0.48705888067961,3419571,18.74,0.00,0.00,0,0,0
SRB,N/A,RS,Serbia,Europe,Rest of the World,NO,2018,<= 50% Median Daily Income,12.2945495218,,,6982604,0.51287305875759,3581189,0.48712694124241,3401414,18.04,0.00,0.00,0,0,0
SRB,2019,RS,Serbia,Europe,Rest of the World,NO,2019,<= 50% Median Daily Income,13.8737022515,,,6945235,0.51279064023422,3561451,0.48720935976578,3383783,17.19,0.00,0.00,0,0,1
SYC,N/A,SC,Seychelles,Africa,Rest of the World,NO,2013,<= 50% Median Daily Income,14.5050820551,,,89949,,,,,16.31,0.00,0.00,,,0
SYC,2018,SC,Seychelles,Africa,Rest of the World,NO,2018,<= 50% Median Daily Income,17.7469555536,,,96762,,,,,17.05,0.00,0.00,,,1
SLE,N/A,SL,Sierra Leone,Africa,Rest of the World,YES,2003,<= 1.9565€ Median Daily Income,,,,5350907,,,,,61.30,0.00,0.00,,,0
SLE,N/A,SL,Sierra Leone,Africa,Rest of the World,YES,2011,<= 1.9565€ Median Daily Income,,,,6612385,,,,,38.70,0.00,0.00,,,0
SLE,2018,SL,Sierra Leone,Africa,Rest of the World,YES,2018,<= 3.3215€ Median Daily Income,,,,7861281,,,,,23.10,0.00,0.00,,,1
SVK,N/A,SK,Slovakia,Europe,EU27,NO,2004,<= 60% Median Daily Income,13.7888749726,,,5372280,0.51448404886562,2763952,0.48551595113438,2608327,18.29,0.00,0.00,0,0,0
SVK,N/A,SK,Slovakia,Europe,EU27,NO,2005,<= 60% Median Daily Income,14.9558664528,7.3847863782218,7.78288086822,5372807,0.51439103539478,2763723,0.48560896460522,2609083,17.64,5.64,5.94,155750.18287224,154961.70760301,0
SVK,N/A,SK,Slovakia,Europe,EU27,NO,2006,<= 60% Median Daily Income,16.8244027952,8.6886126273435,9.0279280651272,5373054,0.51425833363112,2763137,0.48574166636888,2609916,17.25,5.65,5.87,156107.85505742,153209.79195022,0
SVK,N/A,SK,Slovakia,Europe,EU27,NO,2007,<= 60% Median Daily Income,17.6297500106,10.318395438746,10.938247262098,5374622,0.51413222709829,2763266,0.48586777290171,2611355,16.92,6.42,6.80,177353.12849123,177671.44938286,0
SVK,N/A,SK,Slovakia,Europe,EU27,NO,2008,<= 60% Median Daily Income,18.0638028207,12.44245664377,13.150477045444,5379233,0.51382870442019,2764004,0.48617129557981,2615228,17.14,7.61,8.04,210346.79565255,210349.8284324,0
SVK,N/A,SK,Slovakia,Europe,EU27,NO,2009,<= 60% Median Daily Income,19.0744257977,14.742855005437,15.557746411138,5386406,0.51353735999975,2766120,0.48646264000025,2620285,17.79,9.05,9.55,250356.1058852,250265.39109159,0
SVK,N/A,SK,Slovakia,Europe,EU27,NO,2010,<= 60% Median Daily Income,19.6382200833,16.054696579861,16.631800001603,5391428,0.51329379397857,2767386,0.48670620602143,2624041,17.98,9.71,15.23,268754.16402473,399656.82333339,0
SVK,N/A,SK,Slovakia,Europe,EU27,NO,2011,<= 60% Median Daily Income,20.6725192401,16.66118952771,17.10470419442,5398384,0.51317583894211,2770320,0.48682416105789,2628063,17.96,9.65,9.91,267425.944335,260446.74608992,0
SVK,N/A,SK,Slovakia,Europe,EU27,NO,2012,<= 60% Median Daily Income,19.1749581478,18.058527905355,18.937541913472,5407579,0.51302827625741,2774240,0.48697172374259,2633338,18.06,17.01,17.84,471887.19424947,469723.22210994,0
SVK,N/A,SK,Slovakia,Europe,EU27,NO,2013,<= 60% Median Daily Income,19.2876076211,17.71386891737,18.290972339112,5413393,0.51283332187485,2776168,0.48716667812515,2637224,18.46,16.95,17.50,470597.70692927,461609.19219806,0
SVK,N/A,SK,Slovakia,Europe,EU27,NO,2014,<= 60% Median Daily Income,19.4481368354,17.79402217039,18.510057897366,5418649,0.51272436280327,2778273,0.48727563719673,2640375,18.27,16.71,17.39,464324.7051507,459035.35381571,0
SVK,N/A,SK,Slovakia,Europe,EU27,NO,2015,<= 60% Median Daily Income,19.5962800761,18.034481929449,18.819983809043,5423801,0.51260691757716,2780277,0.48739308242284,2643523,18.20,16.75,17.48,465632.45920473,462012.63017024,0
SVK,N/A,SK,Slovakia,Europe,EU27,NO,2016,<= 60% Median Daily Income,20.1555278197,18.437919969649,18.916167712667,5430798,0.51235548957181,2782499,0.48764451042819,2648298,17.58,16.08,16.50,447440.20475865,436906.06245526,0
SVK,N/A,SK,Slovakia,Europe,EU27,NO,2017,<= 60% Median Daily Income,20.9162985486,18.980290315082,19.485255809107,5439232,0.51214044817411,2785650,0.48785955182589,2653581,17.43,15.82,16.24,440720.01541692,430994.60631433,0
SVK,N/A,SK,Slovakia,Europe,EU27,NO,2018,<= 60% Median Daily Income,21.7459627021,19.843273672595,20.687554604404,5446771,0.5119501315422,2788475,0.4880498684578,2658295,17.70,16.15,16.84,450406.77699789,447648.53860084,0
SVK,2019,SK,Slovakia,Europe,EU27,NO,2019,<= 60% Median Daily Income,22.533815304,21.267329801247,22.199779311377,5454147,0.51176670572787,2791250,0.48823329427213,2662896,17.24,16.27,16.98,454061.09717547,452173.86243962,1
SVN,N/A,SI,Slovenia,Europe,EU27,NO,2004,<= 60% Median Daily Income,27.4669781386,,,1997012,0.51072638049962,1019926,0.48927361950038,977085,16.89,0.00,0.00,0,0,0
SVN,N/A,SI,Slovenia,Europe,EU27,NO,2005,<= 60% Median Daily Income,28.5244821498,23.142915921909,23.95513555251,2000474,0.51088461596223,1022011,0.48911538403777,978462,16.87,8.43,8.73,86159.849350737,85383.485555145,0
SVN,N/A,SI,Slovenia,Europe,EU27,NO,2006,<= 60% Median Daily Income,29.5786737428,24.430711520427,25.29369487794,2006868,0.51009005879129,1023683,0.48990994120871,983184,16.81,8.64,8.95,88463.793076565,87965.226989833,0
SVN,N/A,SI,Slovenia,Europe,EU27,NO,2007,<= 60% Median Daily Income,31.1567942686,25.934920902098,27.046379343972,2018122,0.50905626158676,1027337,0.49094373841324,990784,16.88,8.66,9.03,88993.967182601,89505.728020102,0
SVN,N/A,SI,Slovenia,Europe,EU27,NO,2008,<= 60% Median Daily Income,32.170426925,28.529214524838,29.686093143424,2021316,0.50925323924311,1029361,0.49074676075689,991954,16.71,8.95,9.31,92115.915117477,92368.039349207,0
SVN,N/A,SI,Slovenia,Europe,EU27,NO,2009,<= 60% Median Daily Income,32.1487253542,31.152897673685,32.269699665761,2039669,0.50602058097918,1032114,0.49397941902082,1007554,17.03,16.50,17.09,170281.16949333,172188.34887878,0
SVN,N/A,SI,Slovenia,Europe,EU27,NO,2010,<= 60% Median Daily Income,32.2730191056,30.883048388519,31.804810798246,2048583,0.50458285783517,1033679,0.49541714216483,1014903,16.98,16.25,16.74,167982.73282686,169854.14114822,0
SVN,N/A,SI,Slovenia,Europe,EU27,NO,2011,<= 60% Median Daily Income,32.0889079511,31.521602637576,32.619702203947,2052843,0.50513684348126,1036966,0.49486315651874,1015876,16.95,16.65,17.23,172690.35397653,175071.7064462,0
SVN,N/A,SI,Slovenia,Europe,EU27,NO,2012,<= 60% Median Daily Income,30.6516789033,31.770077721938,32.825428886698,2057159,0.50535977691029,1039605,0.49464022308971,1017553,17.17,17.80,18.39,185020.57746057,187111.65641805,0
SVN,N/A,SI,Slovenia,Europe,EU27,NO,2013,<= 60% Median Daily Income,30.3850022021,31.17160009939,32.160156886634,2059953,0.50502690617591,1040331,0.49497309382409,1019621,17.45,17.90,18.47,186250.9968775,188332.33904108,0
SVN,N/A,SI,Slovenia,Europe,EU27,NO,2014,<= 60% Median Daily Income,31.1639870815,31.425418733953,32.261684340459,2061980,0.50469097586951,1040662,0.49530902413049,1021317,17.28,17.43,17.89,181350.5066249,182715.58886244,0
SVN,N/A,SI,Slovenia,Europe,EU27,NO,2015,<= 60% Median Daily Income,31.4571948418,32.456723922807,33.44260893495,2063531,0.50446367543534,1040976,0.49553632456466,1022554,17.36,17.91,18.45,186417.78826945,188681.08071287,0
SVN,N/A,SI,Slovenia,Europe,EU27,NO,2016,<= 60% Median Daily Income,32.4804457068,32.403288420794,33.520090412869,2065042,0.50424428395088,1041285,0.49575571604912,1023756,17.23,17.19,17.78,178977.08406591,182028.91098663,0
SVN,N/A,SI,Slovenia,Europe,EU27,NO,2017,<= 60% Median Daily Income,33.1283899492,33.423906509246,34.610174653938,2066388,0.50378649447334,1041018,0.49621350552666,1025369,16.74,16.89,17.49,175798.34940731,179301.25135649,0
SVN,N/A,SI,Slovenia,Europe,EU27,NO,2018,<= 60% Median Daily Income,34.889049923,34.813229561588,35.836519425141,2073894,0.5030959707385,1043367,0.4969040292615,1030526,16.83,16.79,17.28,175195.42217892,178125.50954016,0
SVN,2019,SI,Slovenia,Europe,EU27,NO,2019,<= 60% Median Daily Income,35.9457602959,36.907901240505,38.299896067949,2088385,0.50086404588766,1045996,0.49913595411234,1042388,16.98,17.43,18.09,182336.58364226,188560.81140374,1
SLB,N/A,SB,Solomon Islands,Oceania,Rest of the World,YES,2005,<= 1.9565€ Median Daily Income,,,,482486,,,,,50.60,0.00,0.00,,,0
SLB,2012,SB,Solomon Islands,Oceania,Rest of the World,YES,2012,<= 1.9565€ Median Daily Income,,,,567763,,,,,26.60,0.00,0.00,,,1
KOR,N/A,KR,South Korea,Asia,Rest of the World,NO,2006,<= 50% Median Daily Income,28.2894805011,,,48438292,,,,,16.36,0.00,0.00,,,0
KOR,N/A,KR,South Korea,Asia,Rest of the World,NO,2008,<= 50% Median Daily Income,28.8646232875,,,49054708,,,,,16.25,0.00,0.00,,,0
KOR,N/A,KR,South Korea,Asia,Rest of the World,NO,2010,<= 50% Median Daily Income,29.3648050787,,,49554112,,,,,16.12,0.00,0.00,,,0
KOR,N/A,KR,South Korea,Asia,Rest of the World,NO,2012,<= 50% Median Daily Income,31.4206895275,,,50199853,,,,,16.15,0.00,0.00,,,0
KOR,N/A,KR,South Korea,Asia,Rest of the World,NO,2014,<= 50% Median Daily Income,32.6883179259,,,50746659,,,,,16.02,0.00,0.00,,,0
KOR,2016,KR,South Korea,Asia,Rest of the World,NO,2016,<= 50% Median Daily Income,34.2345207932,,,51217803,,,,,16.22,0.00,0.00,,,1
SSD,N/A,SS,South Sudan,Africa,Rest of the World,YES,2009,<= 1.9565€ Median Daily Income,,,,9229227,,,,,34.50,0.00,0.00,,,0
SSD,2016,SS,South Sudan,Africa,Rest of the World,YES,2016,<= 1.9565€ Median Daily Income,,,,11066105,,,,,67.30,0.00,0.00,,,1
ESP,N/A,ES,Spain,Europe,EU27,NO,2000,<= 60% Median Daily Income,30.7181405713,21.489087134601,22.613904451979,40567864,0.51010007812666,20693670,0.48989992187334,19874193,19.74,9.08,9.56,1879493.1435532,1899548.1891893,0
ESP,N/A,ES,Spain,Europe,EU27,NO,2003,<= 60% Median Daily Income,30.6043361897,,,42187645,0.50888049724205,21468469,0.49111950275795,20719175,19.98,0.00,0.00,0,0,0
ESP,N/A,ES,Spain,Europe,EU27,NO,2004,<= 60% Median Daily Income,29.9901498806,26.963554315852,28.157837785847,42921895,0.50820609676476,21813168,0.49179390323524,21108726,24.39,18.12,18.93,3953090.2992157,3994865.6287521,0
ESP,N/A,ES,Spain,Europe,EU27,NO,2005,<= 60% Median Daily Income,31.4484298856,27.011646267664,28.7803613843,43653155,0.50722652340713,22142038,0.49277347659287,21511116,19.86,17.06,18.18,3777269.7871742,3909926.0594897,0
ESP,N/A,ES,Spain,Europe,EU27,NO,2006,<= 60% Median Daily Income,31.2685740003,28.871201737723,30.621214428654,44397319,0.506490972239,22486841,0.493509027761,21910477,24.56,18.64,19.77,4192542.0431709,4332697.405804,0
ESP,N/A,ES,Spain,Europe,EU27,NO,2007,<= 60% Median Daily Income,36.8431024416,30.201745737851,31.997178605494,45226803,0.50610380794176,22889457,0.49389619205824,22337345,24.59,16.65,17.64,3811063.7678239,3940233.1078184,0
ESP,N/A,ES,Spain,Europe,EU27,NO,2008,<= 60% Median Daily Income,37.7620835228,36.397592196279,38.310583168351,45954106,0.505320607514,23221556,0.494679392486,22732549,24.82,19.95,25.18,4632422.9286732,5723102.3926385,0
ESP,N/A,ES,Spain,Europe,EU27,NO,2009,<= 60% Median Daily Income,37.3821723457,38.353331569962,40.391895971765,46362946,0.50517098311645,23421215,0.49482901688355,22941730,24.73,25.37,26.72,5942544.4683724,6130280.233857,0
ESP,N/A,ES,Spain,Europe,EU27,NO,2010,<= 60% Median Daily Income,35.0264991167,38.607150204524,39.536927939554,46576897,0.50561532556282,23549992,0.49438467443718,23026904,24.90,27.45,28.11,6464463.6289286,6473102.1220177,0
ESP,N/A,ES,Spain,Europe,EU27,NO,2011,<= 60% Median Daily Income,33.9463962383,36.600647103929,37.869740276742,46742697,0.50608794095824,23655915,0.49391205904176,23086781,25.69,27.70,28.66,6551700.6242969,6615782.8116266,0
ESP,N/A,ES,Spain,Europe,EU27,NO,2012,<= 60% Median Daily Income,32.6335748011,36.589960003527,37.482332887147,46773055,0.50662343648741,23696325,0.49337656351259,23076729,25.72,28.83,29.54,6832825.4067905,6816450.0196316,0
ESP,N/A,ES,Spain,Europe,EU27,NO,2013,<= 60% Median Daily Income,31.7869495671,35.919344453261,36.381561545675,46620045,0.50740853053712,23655408,0.49259146946288,22964636,26.07,29.46,29.84,6968072.3973629,6851642.7587997,0
ESP,N/A,ES,Spain,Europe,EU27,NO,2014,<= 60% Median Daily Income,31.8858815548,34.976207842729,35.876596051651,46480882,0.5081406277953,23618824,0.4918593722047,22862057,25.74,28.24,28.97,6669542.1170876,6622036.3804345,0
ESP,N/A,ES,Spain,Europe,EU27,NO,2015,<= 60% Median Daily Income,32.7229867237,35.398348308633,35.959421079771,46444832,0.50857352485432,23620611,0.49142647514568,22824220,25.93,28.05,28.50,6626140.7605721,6504219.1816146,0
ESP,N/A,ES,Spain,Europe,EU27,NO,2016,<= 60% Median Daily Income,34.1467267323,36.042246107892,37.065535971444,46484062,0.50888425108654,23655007,0.49111574891346,22829054,25.58,27.00,27.77,6387958.9209133,6339943.4732595,0
ESP,N/A,ES,Spain,Europe,EU27,NO,2017,<= 60% Median Daily Income,34.6089503669,37.265919103994,38.775472035866,46593236,0.50922914757781,23726633,0.49077085242219,22866602,25.08,27.00,28.09,6406434.8700988,6424320.3942008,0
ESP,N/A,ES,Spain,Europe,EU27,NO,2018,<= 60% Median Daily Income,34.4404148088,38.719364758752,40.306399168544,46797754,0.50958757800061,23847554,0.49041242199939,22950199,24.95,28.05,29.20,6690222.0161577,6702378.0839863,0
ESP,2019,ES,Spain,Europe,EU27,NO,2019,<= 60% Median Daily Income,36.6651864215,39.496851313044,40.862128389481,47133521,0.50978482674458,24027953,0.49021517325542,23105567,25.08,27.01,27.95,6491006.9330934,6457589.5668169,1
SDN,N/A,SD,Sudan,Africa,Rest of the World,YES,2009,<= 1.9565€ Median Daily Income,,,,32948155,,,,,18.60,0.00,0.00,,,0
SDN,2014,SD,Sudan,Africa,Rest of the World,YES,2014,<= 1.9565€ Median Daily Income,,,,37003245,,,,,15.30,0.00,0.00,,,1
SWE,N/A,SE,Sweden,Europe,EU27,NO,2000,<= 60% Median Daily Income,32.3069861933,,,8872109,0.50570957766843,4486710,0.49429042233158,4385398,17.37,0.00,0.00,0,0,0
SWE,N/A,SE,Sweden,Europe,EU27,NO,2003,<= 60% Median Daily Income,33.0579917941,,,8958229,0.50484151956181,4522485,0.49515848043819,4435743,17.37,0.00,0.00,0,0,0
SWE,N/A,SE,Sweden,Europe,EU27,NO,2004,<= 60% Median Daily Income,33.2788700608,45.169029851743,47.34652655878,8993531,0.50458784692396,4538026,0.49541215307604,4455504,17.28,36.10,37.84,1638187.6672287,1685935.1725774,0
SWE,N/A,SE,Sweden,Europe,EU27,NO,2005,<= 60% Median Daily Income,34.124657385,45.604529193151,47.931645305825,9029572,0.50437057892943,4554250,0.49562942107057,4475321,17.62,35.80,37.62,1630254.5296539,1683748.0282709,0
SWE,N/A,SE,Sweden,Europe,EU27,NO,2006,<= 60% Median Daily Income,35.7667136372,47.151486976432,48.84539239025,9080505,0.50412544464083,4577713,0.49587455535917,4502791,17.28,29.75,36.34,1361875.8603587,1636285.199061,0
SWE,N/A,SE,Sweden,Europe,EU27,NO,2007,<= 60% Median Daily Income,37.5793796469,49.355701434476,51.541213466815,9148092,0.50363267490426,4607278,0.49636732509574,4540813,17.35,29.32,36.25,1350730.2488484,1645988.6568502,0
SWE,N/A,SE,Sweden,Europe,EU27,NO,2008,<= 60% Median Daily Income,38.378514993,52.511067828354,55.097346125793,9219637,0.50299931601329,4637471,0.49700068398671,4582165,17.25,36.40,38.19,1687902.0668561,1749913.5447147,0
SWE,N/A,SE,Sweden,Europe,EU27,NO,2009,<= 60% Median Daily Income,39.0534234636,53.422143137679,56.133994864848,9298515,0.5026428892521,4673832,0.4973571107479,4624682,17.53,36.03,37.86,1684176.0857006,1751059.5585704,0
SWE,N/A,SE,Sweden,Europe,EU27,NO,2010,<= 60% Median Daily Income,39.5826990468,49.0457755228,51.923277306209,9378126,0.50228323799055,4710475,0.49771676200945,4667650,17.54,27.68,29.30,1303795.2658537,1367739.7550532,0
SWE,N/A,SE,Sweden,Europe,EU27,NO,2011,<= 60% Median Daily Income,40.1100477141,55.81605362787,59.26264350772,9449213,0.5018629780247,4742210,0.4981370219753,4707002,17.43,36.76,39.03,1743039.5368951,1836930.5281549,0
SWE,N/A,SE,Sweden,Europe,EU27,NO,2012,<= 60% Median Daily Income,40.8683612428,62.001212985896,65.201999556485,9519374,0.50153893526791,4774336,0.49846106473209,4745037,17.33,39.98,47.82,1908796.8394781,2269084.5777568,0
SWE,N/A,SE,Sweden,Europe,EU27,NO,2013,<= 60% Median Daily Income,41.5533774474,66.350862849769,69.410045340023,9600379,0.50126011247719,4812287,0.49873988752281,4788091,17.70,47.92,52.70,2305882.5131307,2523527.8906747,0
SWE,N/A,SE,Sweden,Europe,EU27,NO,2014,<= 60% Median Daily Income,42.6701179996,67.36880916312,70.951659573104,9696110,0.50083723316368,4856172,0.49916276683632,4839937,17.56,47.36,49.87,2299640.5121813,2413844.4835582,0
SWE,N/A,SE,Sweden,Europe,EU27,NO,2015,<= 60% Median Daily Income,43.7189160499,65.923378833663,68.779506416268,9799186,0.500147475905,4901038,0.499852524095,4898147,17.74,45.23,47.19,2216736.1248163,2311411.8741763,0
SWE,N/A,SE,Sweden,Europe,EU27,NO,2016,<= 60% Median Daily Income,44.4222076753,65.38100848823,68.637902335933,9923085,0.49944599628647,4956045,0.50055400371353,4967039,18.05,39.19,46.32,1942245.0762021,2300789.3941811,0
SWE,N/A,SE,Sweden,Europe,EU27,NO,2017,<= 60% Median Daily Income,44.4531619259,66.700865387955,69.223021082977,10057698,0.49842218523318,5012979,0.50157781476682,5044718,17.66,45.01,46.72,2256537.9833195,2356691.5122882,0
SWE,N/A,SE,Sweden,Europe,EU27,NO,2018,<= 60% Median Daily Income,44.8607265197,66.938653371914,69.690581725593,10175214,0.49777268172046,5064943,0.50222731827954,5110270,18.15,44.76,46.60,2267172.0381528,2381501.6098445,0
SWE,2019,SE,Sweden,Europe,EU27,NO,2019,<= 60% Median Daily Income,46.0175324336,63.647026447902,66.850484793592,10278887,0.49732697893538,5111967,0.50267302106462,5166919,17.95,37.34,39.22,1909001.692331,2026638.8688143,1
CHE,N/A,CH,Switzerland,Europe,Rest of the World,NO,2000,<= 50% Median Daily Income,50.558087762,,,7184250,0.51137757514749,3673864,0.48862242485251,3510385,9.74,0.00,0.00,0,0,0
CHE,N/A,CH,Switzerland,Europe,Rest of the World,NO,2002,<= 50% Median Daily Income,54.2059122241,,,7284753,0.51150516707456,3726188,0.48849483292544,3558564,9.89,0.00,0.00,0,0,0
CHE,N/A,CH,Switzerland,Europe,Rest of the World,NO,2006,<= 50% Median Daily Income,54.1130446675,,,7483934,0.51033123442847,3819285,0.48966876557153,3664648,16.56,0.00,0.00,0,0,0
CHE,N/A,CH,Switzerland,Europe,Rest of the World,NO,2007,<= 50% Median Daily Income,54.8113536243,,,7551117,0.50998975993173,3850992,0.49001024006827,3700124,16.19,0.00,0.00,0,0,0
CHE,N/A,CH,Switzerland,Europe,Rest of the World,NO,2008,<= 50% Median Daily Income,55.5430676164,,,7647675,0.50918325608738,3894068,0.49081674391262,3753606,16.36,0.00,0.00,0,0,0
CHE,N/A,CH,Switzerland,Europe,Rest of the World,NO,2009,<= 50% Median Daily Income,55.5874377877,,,7743831,0.50834253457868,3936518,0.49165746542132,3807312,15.95,0.00,0.00,0,0,0
CHE,N/A,CH,Switzerland,Europe,Rest of the World,NO,2010,<= 50% Median Daily Income,56.58532789,,,7824909,0.50800649284095,3975104,0.49199350715905,3849804,15.96,0.00,0.00,0,0,0
CHE,N/A,CH,Switzerland,Europe,Rest of the World,NO,2011,<= 50% Median Daily Income,57.9154598841,,,7912398,0.50732401760885,4014149,0.49267598239115,3898248,15.97,0.00,0.00,0,0,0
CHE,N/A,CH,Switzerland,Europe,Rest of the World,NO,2012,<= 50% Median Daily Income,58.5956436975,,,7996861,0.50692398998223,4053800,0.49307601001777,3943060,9.86,0.00,0.00,0,0,0
CHE,N/A,CH,Switzerland,Europe,Rest of the World,NO,2013,<= 50% Median Daily Income,57.9711763995,,,8089346,0.50634477165241,4095998,0.49365522834759,3993347,16.05,0.00,0.00,0,0,0
CHE,N/A,CH,Switzerland,Europe,Rest of the World,NO,2014,<= 50% Median Daily Income,58.4759916832,,,8188649,0.50586322647796,4142336,0.49413677352204,4046312,15.93,0.00,0.00,0,0,0
CHE,N/A,CH,Switzerland,Europe,Rest of the World,NO,2015,<= 50% Median Daily Income,58.933299516,,,8282396,0.50545700687549,4186395,0.49454299312451,4096000,16.01,0.00,0.00,0,0,0
CHE,N/A,CH,Switzerland,Europe,Rest of the World,NO,2016,<= 50% Median Daily Income,59.4445554157,,,8373338,0.50505480522331,4228994,0.49494519477669,4144343,15.97,0.00,0.00,0,0,0
CHE,N/A,CH,Switzerland,Europe,Rest of the World,NO,2017,<= 50% Median Daily Income,59.5316644832,,,8451840,0.50431590761977,4262397,0.49568409238023,4189442,15.96,0.00,0.00,0,0,0
CHE,2018,CH,Switzerland,Europe,Rest of the World,NO,2018,<= 50% Median Daily Income,58.5545184679,,,8514329,0.50419972348373,4292922,0.49580027651627,4221406,16.37,0.00,0.00,0,0,1
SYR,N/A,SY,Syria,Asia,Rest of the World,NO,2000,<= 50% Median Daily Income,36.1906627264,,,22172529,,,,,9.44,0.00,0.00,,,0
SYR,N/A,SY,Syria,Asia,Rest of the World,NO,2005,<= 50% Median Daily Income,35.8964487609,,,22722559,,,,,9.57,0.00,0.00,,,0
SYR,N/A,SY,Syria,Asia,Rest of the World,NO,2007,<= 50% Median Daily Income,33.9707140227,,,22901897,,,,,9.63,0.00,0.00,,,0
SYR,N/A,SY,Syria,Asia,Rest of the World,NO,2010,<= 50% Median Daily Income,31.5954188459,,,23138381,,,,,15.99,0.00,0.00,,,0
SYR,N/A,SY,Syria,Asia,Rest of the World,NO,2013,<= 50% Median Daily Income,32.2039115034,,,23344213,,,,,9.89,0.00,0.00,,,0
SYR,2016,SY,Syria,Asia,Rest of the World,NO,2016,<= 50% Median Daily Income,34.826906387,,,23508362,,,,,9.57,0.00,0.00,,,1
TZA,N/A,TZ,Tanzania,Africa,Rest of the World,YES,2000,<= 1.9565€ Median Daily Income,,,,34463704,,,,,84.00,0.00,0.00,,,0
TZA,N/A,TZ,Tanzania,Africa,Rest of the World,YES,2007,<= 1.9565€ Median Daily Income,,,,41716497,,,,,56.20,0.00,0.00,,,0
TZA,N/A,TZ,Tanzania,Africa,Rest of the World,YES,2011,<= 1.9565€ Median Daily Income,,,,46416031,,,,,44.70,0.00,0.00,,,0
TZA,2018,TZ,Tanzania,Africa,Rest of the World,YES,2018,<= 3.3215€ Median Daily Income,,,,58090443,,,,,33.60,0.00,0.00,,,1
TLS,N/A,TL,Timor-Leste,Asia,Rest of the World,YES,2001,<= 1.9565€ Median Daily Income,,,,893001,,,,,40.90,0.00,0.00,,,0
TLS,N/A,TL,Timor-Leste,Asia,Rest of the World,YES,2007,<= 1.9565€ Median Daily Income,,,,1019362,,,,,40.90,0.00,0.00,,,0
TLS,2014,TL,Timor-Leste,Asia,Rest of the World,YES,2014,<= 1.9565€ Median Daily Income,,,,1184830,,,,,24.40,0.00,0.00,,,1
TGO,N/A,TG,Togo,Africa,Rest of the World,YES,2006,<= 1.9565€ Median Daily Income,,,,5874240,,,,,61.00,0.00,0.00,,,0
TGO,N/A,TG,Togo,Africa,Rest of the World,YES,2011,<= 1.9565€ Median Daily Income,,,,6748672,,,,,58.90,0.00,0.00,,,0
TGO,N/A,TG,Togo,Africa,Rest of the World,YES,2015,<= 1.9565€ Median Daily Income,,,,7473229,,,,,54.70,0.00,0.00,,,0
TGO,2018,TG,Togo,Africa,Rest of the World,YES,2018,<= 3.3215€ Median Daily Income,,,,8046679,,,,,23.00,0.00,0.00,,,1
